name,comment,label_gus,label_le,label_ren,label_lif,label_sum
muttakil_bilkarim,@vhariedsultan itu Bidan su,,,Netral,,Netral
marcelmanagement,"Smoga pak donald trump sabar yaa ada saatnya kalah atau menang smua nga akan berantakan amerika serikat , ya slamat kpada pak joe biden , smoga jngn lupa jnji2nya loh smua mndngr dan mlhat ucapan km pak joe biden , sukses sllu 🙏🙏😊",,,Positif,,Positif
dplant_story,"Lihat trump jd dejavu sama prabowo.. wkwkwk.. bangga lah indonesia bisa dicontoh sama US. Semoga next election, para kandidat bisa lbh wise dan ga mempolarisasi rakyat. Btw, si trump bakal jadi menteri biden ga ya?",,,Positif,,Positif
dinaajc,"Akhirnya terpilih sudah. Semoga baik kedepannya, karena bagaimanapun juga sepak terjang Amerika pasti berpengaruh keseluruh dunia termasuk Indonesia 😇",,,Positif,,Positif
samudra1198,Amerika adalah kita. Cuma lebih kaya aja 🥱,,,Netral,,Netral
caink.sahirnawa,Namanya juga pilpres kalo kalo kalah pasti berdalih kecurangan,,,Netral,,Netral
ju_nesa,Ada yg golput enggak ya,,,Netral,,Netral
panjinugrohoofficial,maka skenario Covid pun mulus...,,,Netral,,Netral
nataliatureay,@yessikatureay wkwkwkw liat komen2 di sini deh,,,Netral,,Netral
tubongkasihenny,"Keoklah Trump, selamat buat presiden terpilih Amerika Joe Biden, semoga tidak mendiskriminasi umat Islam",,,Positif,,Positif
shandrarobbany0911,💗💗💗,,,Positif,,Positif
ridhadarmawati,Trump....nego aja jadi MENHAN #kayakyangitu#,,,Netral,,Netral
otitablu,Si trump komen be like.. ampun bang jagoo,,,Positif,,Positif
putrinsrrr,Kemenangan kalian mempengaruhi nilai sahamku 🙄,,,Netral,,Netral
meyqueen19,"Inilah keterikatan indonesia dan AS, kenapa jd mirip 😂",,,Netral,,Netral
vinaangge,Woiiii kasian gempiiii,,,Netral,,Netral
imammushannif96,Trump bangke !,,,Netral,,Netral
sabdo_pati,"Jika Biden Terpilih Jadi President....Kata2 "" Hitungan Mundur Akhir Zaman "" di mulai.... 🙂",,,Negatif,,Negatif
inugraha40,Joe Bidden hp nya Xiaomi apa iPhone?,,,Netral,,Netral
uncupaoel,Hitung suara Jokowi prabowo versi bule,,,Netral,,Netral
gitocrt,DEJAVU,,,Netral,,Netral
adeyayubangkai,"Coba pak Donald minta bantuan kalkulator KPU_ID 10+10 =100 😀😀 pasti terpilih lagi,😀",,,Netral,,Netral
desi.dh,"Kok gw suka intonasi trump klo ngomong, enak gitu di denger",,,Netral,,Netral
adeyayubangkai,Gugat ke MK pak Donald 😀😀 syukur klo jadi menhan AS pretttt 💩,,,Netral,,Netral
sumber_jaya_utama,Penghitungan suara di waktu dini hari 😂😂😂😂.. ya pasti menang,,,Netral,,Netral
adipramonno,Calon mentri pertahanan 🤣,,,Netral,,Netral
yudikabonzo,Bukan dari walikota @ojlodindin,,,Netral,,Netral
jensen95s,"Insya allah Pasti Bisa 🙏🙏🙏, Indonesia Harus Bisa 🙏🙏",,,Positif,,Positif
septiansusada,Siap2 bakal banyak negara yang perang kalo biden menang,,,Negatif,,Negatif
_ayrssm,Hasilnya ditentukan dini hari jangan tengah malemmm!,,,Netral,,Netral
fmmx_y,"Yg Ganti presiden As,Ke Indonesia ngaruh kah?",,,Netral,,Netral
arif.teple_,#inaelectionobserversos AKWOAKWOWKW,,,Netral,,Netral
ezaguntur__,Yg kala itu Jusuf mbakk... Jusuf kala namanya,,,Netral,,Netral
ridhoislamiach,Mending rakit pc,,,Netral,,Netral
darmanden569,Uda kalah ? Kalah aja....Amerika Negara maju pasti lbh teliti klo pun curang pasti keliatan kecurangannya Trump gaya nya bgitu !! Gak terima kekalahannya,,,Positif,,Positif
trianitaa_a,@babyzelvia61 mba tau biden emg?,,,Netral,,Netral
tyoalvino_27,siapapun yang terpilih menjadi presiden amerika..paling ya kontroversi kalau gak gitu palestina gak akan di restui kemerdekaan,,,Negatif,,Negatif
diojordyalvian,Gausah ngurusin Joe Biden...tuh urusin dulu pernah nyindir Mentri Kesehatan....sekarang diundang WHO,,,Negatif,,Negatif
rama_arzian,Di Amerika kotak suaranya dari kardus terus digembok juga gak min 🤭,,,Netral,,Netral
anna_sanzay0.1,@aan.aulya klo di usa jarinya diemut,,,Netral,,Netral
ariszal_zmartboy,Trump engga pake cambridge analitic lagi apa buat bikin team kampanye yang bagus seperti saat dia menang,,,Netral,,Netral
chade_mhd,"Tramp, yu jadi MENHAN aja deeh",,,Netral,,Netral
abdullahpl_15,"Ada yang berdo'a gini nggak: ""kalau Kau tak menangkan Trump, aku khawatir tidak ada lagi yang Menyembah-Mu Tuhan."" ?",,,Netral,,Netral
toonay_720,"Beban berat buat biden 😁 banyak kasus yang ditinggalkan sama si Donal ""bebek "" trumph trumpet 😂😂😂😂🤣🤣🤣",,,Positif,,Positif
syiifakarima,💕,,,Positif,,Positif
aan_qhunaivi,holmat pak pleciden 😁,,,Netral,,Netral
alisasofia.as,ah dua2 y jg jhat dgn umat muslim,,,Negatif,,Negatif
yessikatureay,@nataliatureay wkwk mungkin di tvone dia menang,,,Netral,,Netral
dickymunfarid,Jadi mentri pertahanan kayanya 😂😅,,,Netral,,Netral
lovendawanda,curang untumu kui 😂😂😂😂,,,Netral,,Netral
ekka_putri_s,@reyradika akhirnya 😅,,,Netral,,Netral
ell105,Biden will the monster,,,Negatif,,Negatif
ilham_bhanavi,"Semoga paman Bidin menjalankan amanah dengan baik,mbwa kedamaian ...👍",,,Positif,,Positif
ariefrezaaa_,"@pu.t.ra_ bukan biden, OBAMA dulu yang nge sah kan nikah sesama jenis pas taun 2012 kalo gk salah. Pokoknya obama yg mengesahkan. Biar gk ada Homophobia",,,Netral,,Netral
yudailhammaliki,Alhamdulillah,,,Positif,,Positif
maslini_gaol,😇,,,Positif,,Positif
_qxxix,"Dah biden, gaush kebanyakan janji, tunjukin aja kerja nya oke? Jgn kyk presiden yg onoh, kebanyakan janji ujung2nya yahh.. btw gw lg ngomong presiden zimbabwe ya.",,,Netral,,Netral
_daengtjugi,Hayoo hati hati kalau udah ngesahin nya dini hari ....😅😅😅😅😅,,,Netral,,Netral
herumawanpa,"@najwashihab , jangan lupa Kamala Harris jadi Wakil Presiden USA wanita pertama. Semoga empat tahun lagi yang jadi Presiden USA itu Hillary Clinton, Aamiin.",,,Positif,,Positif
shakeelolshop11,Saya mh bersyukur Trump bisa dikalahkan👏👏👏👏,,,Positif,,Positif
wpreviyani,Semoga panjang umur pak @joebiden 👏👏congratz,,,Positif,,Positif
sepatu_bigsizewanita,👀,,,Netral,,Netral
andifirmnsyah,Artinya bukan kaleng kaleng ya,,,Netral,,Netral
andifirmnsyah,Artimya,,,Netral,,Netral
theresiaanggarini,👏👏👏👏👏👏👏🙏🙏🙏🙏🙏,,,Positif,,Positif
dwinaindhira,Trump mau ga ya jadi Menhan AS ?! 😂,,,Netral,,Netral
denifajar_,Tp saya jujur saya tidak suka Trump karena kebengisan dia terhadap sekutu Yahudi dan mempersenjatai dan mendukung palestina di serang oleh Israel. Ini merupakan cambuk bagi umat muslim di dunia,,,Positif,,Positif
nyoto_92,"Pak biasa aja mulutnya , GK usah mecucu gitu",,,Netral,,Netral
rofiisaifudin,"Ngapain sih pada repot bahas pemimpin negara amerika,,, bahas negri sendiri yg terpuruk aja gak tuntas",,,Netral,,Netral
atmaja1999,Tetap kawal Obama,,,Netral,,Netral
pergedel.kentang,Aku cinta Indonesia karena prestasinya bisa ditiru sama negara maju kyk AS 😊,,,Netral,,Netral
selametwolf,Entah kebetulan atau tidak pilpres amerika sekarang kok rasanya mirip pilpres di indonesia.,,,Netral,,Netral
mohnurrouf,Miriipppppp sekaliiii dengan kasus di +62,,,Netral,,Netral
wahid_kundiarto46,Minta bantuan kpu pukupilen trump. Kotak suara d kardus d gembok. D umumin tengah malam. D krtik baper.,,,Netral,,Netral
hamsyoonk__,Di amerika nyoblosnya make paku gak?,,,Netral,,Netral
arif_reja18,@hibatullahhibatullah yang paling menonjol adalah Indonesia sudah bisa mengimpor KPU ke USA..,,,Netral,,Netral
nogyardiansyah,jokowi-prabowo server amerika,,,Netral,,Netral
alasrhy_al,Di AS kotak suaranya kuncinya make apa yah,,,Netral,,Netral
ikbalagri,Aku ngakak baca komentar netijen🤣,,,Netral,,Netral
arif_reja18,@edho_._ harapan Trump bisa jadi menhan kok,,,Netral,,Netral
enricawidayanti,Ayuk dong ah rombongan pea 212 demo berjilid2 bantuin tuh babang Triumph🤣🤣🤣,,,Netral,,Netral
arif_reja18,Baru kali ini Amerika impor cara pilpres dari Indonesia.. de Javu !. Bedanya Biden gak di umumkan tengah malam,,,Netral,,Netral
sazaa.maldova__,"19 detik yg lalu, love you @joebiden 💙",,,Positif,,Positif
nataliatureay,@yessikatureay @elsa_tureay persis kan sm pemilu kita,,,Netral,,Netral
skehbeishns,👏,,,Positif,,Positif
alfa_alifarhan,Semoga gak seperti Bapak Trump,,,Positif,,Positif
pransconero,Tinggal nunggu Trump di angkat jdi menteri pertahanan oleh Biden 😁,,,Netral,,Netral
momskuy7,Selamat utk Joe Biden. Semoga bisa menjadi Presiden yg baik dan Amanah seperti Obama dulu saat menjadi Presiden.,,,Positif,,Positif
ekajatinugraha.r,Bodo amat yang penting dapet google service,,,Netral,,Netral
azthalaquesya,Ngeri ini org.... Nanti hancurkan islam lagi,,,Negatif,,Negatif
adislamet10,Ach cape bagi bagi duit donk,,,Netral,,Netral
afa_mh,@ahmsya_aia ntaps,,,Netral,,Netral
itsme_di4n,"Mungkin si trump dapet masukan dari pihak indonesia yg kalah kemarin 😆😆, bedanya di US isu agama ga laku jadilah isu race makanya demonya ga kelar kelar...😆",,,Netral,,Netral
injeck_kuota_murah_,"➡️ XL37GB:55K,indosat30GB:50K,tsel30GB:60K",,,Netral,,Netral
metiyuu,republicans rn 🤡🤡🤡,,,Positif,,Positif
farizrahadian,"Not today, racism homophobia and sexual offence 💪, not today",,,Positif,,Positif
cangkemcablak,Lasekar turun tangan🤣🤣🤣🤣,,,Netral,,Netral
radikta___,Semoga Trump tumbang..dan di angkat menjadi mentri😂,,,Netral,,Netral
ahlul.nazar_amr,😱😱😱,,,Netral,,Netral
ade_7prima,Sidangnya Di Mata Najwa👍🔥,,,Netral,,Netral
aiinuuuuuun,Trump: perang dagang. Joe biden: perang beneran,,,Negatif,,Negatif
tyle_ajzt,"Ga ngaruh juga ke hidup gue ,..",,,Netral,,Netral
bramand,Yey selamat joe taslim,,,Netral,,Netral
amboampeng,Undang Biden ke mata najwa,,,Netral,,Netral
tatang1832,Good luck Joe!,,,Positif,,Positif
gie31,Berakhirnya panggang circus Trump💃🏽💃🏽💃🏽,,,Positif,,Positif
afids_luthfiardi,Amerika tetaplah Amerika,,,Netral,,Netral
naninano26_,Di amerika pemilihannya Di colok make pake paku kagak ya?,,,Netral,,Netral
kristalwidian,"Masih ada kesempatan di mk mr.trump, anda masih bisa mengerahkan ormas dan anak stm buat demo di mk 😅",,,Netral,,Netral
enchankjawe,Mantabbb 👏👏👏👏👏,,,Netral,,Netral
saleh.tegal,Ngundang biden mba nana???,,,Netral,,Netral
dian.pandu.2017,"Alhamdulillah semoga pemerintah Amerika serikat yang baru ini membawa angin ketenangan di dunia, agar perang perang tanpa alasan itu di hentikan",,,Positif,,Positif
una_malik,Waw media-medianya satu perhitungan ya di sana mah (sama) . Ga sampe satu komando gtu... Heu heu,,,Netral,,Netral
abdulmnf_06,"Tumben skrang rakayat Amekrika di beri akal sehat , tidak memilih si babi donald trump presiden yg mendukug israel untuk hancurkan palestine",,,Positif,,Positif
chand_tanjung,"Kayak pilpres di indonesia ya.., yg kalah mrasa dicurangi..,bakal ada demo berjilid2 gak ya..? 🤣😂",,,Netral,,Netral
luckymann19,Nunggu berita Trump jadi Menteri Pertahanan,,,Netral,,Netral
r_lumayung,Cilaka jo baiden jadi présidén mah.,,,Negatif,,Negatif
akbp_andika10,Mungkin anda amplopnya kurang 😅😂,,,Netral,,Netral
a.ku.siapa,Kenapa gak pake kotak suara dari kardus sih om Trump,,,Netral,,Netral
throughshoufieseyes,Kenapa yg kalah selalu bilang ada kecurangan,,,Netral,,Netral
dawsonaryalatief,Senangnya punya yg baru.........😍😍..lah gw masih yg lama...😢....oh my goshhhhh................... goshhhhh..... goshhhhh....,,,Netral,,Netral
officialabay_,"Coba ada tvone disna, trump bakalan menang",,,Netral,,Netral
the_managementconsultant,Mirippp,,,Netral,,Netral
cisnaday,Pas muda nya ganteng ya 😁,,,Netral,,Netral
dikadrake,undang ke mata najwa seru nih,,,Netral,,Netral
hestifakhri,Kyk mirip di mana gituu..,,,Netral,,Netral
rikolein,"👍Mr Biden is a man of brain, heart and mind. Greetings from Schwerin (Germany).",,,Positif,,Positif
its.naasywaa,Donald trumb menangis melihat ini...bye bye trumb,,,Positif,,Positif
zukri_dota,Andai di Indonesia punya 2 partai saja😁ini cuma ber'andai-andai saja nih😅😅,,,Netral,,Netral
tasyanahar,"Trump = Perang dagang, Biden = Perang beneran. Semoga gak terjadi beneran ya pak 🙏 nasionalis vs. globalis",,,Negatif,,Negatif
firnandofrank,"Kayaknya mr Trump harus banyak belajar lagi dari negara berkembang..  Coba saja hasil pemilu nya diumumkan tengah malam, pasti menang lagi mr Trump",,,Netral,,Netral
febriantosby,@sifaimuet tp biden katanya member illuminati wkwk,,,Negatif,,Negatif
gelvin_theovilus,"AS pemilu, Indonesia yang ke Trigger 😂",,,Netral,,Netral
terrible_pathetic_juist,Aim support you as always long as all the ways... By:the poeple,,,Positif,,Positif
ruddyemalia,"Siapa pun president nya di negara mereka, yg pasti pemimpin nya gak buat rakyat nya menderita dan kelaparan, biyaya rumasakit pun pemerintahan bayar bila rakyat nya tidak mampu bayar. Meski banyak pehaka masyarakat yg hilang pekerjaan mereka mendapatkan santunan uang selama 6 bulan gaji dari unemployment insurance, di ambil dari uang pajak mereka sewaktu mereka bekerja. Kalo di Indonesia kemana itu uang pajak dari rakyat?",,,Netral,,Netral
debbypangestudp,"Berpengaruh di US ,berpengaruh juga di dunia 🙃 iya klo positif alhmdhllah ,kalo negatifffff ,hbis lah 🙃",,,Netral,,Netral
raspatih_19,Amerika dan China auto CS kembali..siap siap timur tengah..😂,,,Negatif,,Negatif
_prabo,Pak joe jangan lupa ajak trump jadi mentri pertahanan,,,Netral,,Netral
tiaaibrahm,hmm🙂,,,Netral,,Netral
dwiskiii,trump mirip siapa gitu kalo boleh flashback pemilu,,,Netral,,Netral
illoachmadd,Selamat atas terpilihnya babeh joe biden semoga amanah👏,,,Positif,,Positif
goodto.seeyou,"@aptakumala if you ganna know more info, watch dis",,,Netral,,Netral
nenqk_21,"Sungguh melihat, membaca dan mendengar ini. Saya menjadi merinding tidak tau kenapa:)",,,Netral,,Netral
astrie_febryani,Waduh AS kontraksi nih bentar lagi ..,,,Negatif,,Negatif
liburjalan,29 THN jadi anggota senat Amerika ? Lah gue.. mikirin gmn mau bayar cicilan motor 😂,,,Netral,,Netral
mocherwinb,"Grandmax partai bawa"" batu",,,Netral,,Netral
malvinpradhipta1,Akankan Trump menjadi Menteri Pertahanan dalam pemerintahan Biden??,,,Netral,,Netral
bahtiarreynolds320,"Benar benar presiden real.....banget.....pilihan rakyat, tanpa unsur unsur-unsur tersembunyi.....ditengah malam yang sunyi senyap...yg tak satupun mengetahuinya....👏👏👏",,,Positif,,Positif
yowlandha,Ceritanya sama,,,Netral,,Netral
johanmorganpurba_,Biden Kalah telak,,,Negatif,,Negatif
goezhik25,Kecurangan bagian dari DEMOKRASI Bozzzz 😂👏👏,,,Negatif,,Negatif
ferieyii,Pasti kotak suaranya pake kardus dan di umumin tengah malam🤣🤣🤣,,,Netral,,Netral
produk_peninggi.ideal,MAU LIAT YANG INDAH INDAH? CEK INSTASTORY KU😍,,,Netral,,Netral
arikghozali,Heyyr trump...kecurangan dan hukum hrs ditegakkan??? Hallooo.. Are u kiddung me😂😂😂,,,Positif,,Positif
delicilius,Kapan nih mata najwa undang Mr. Trump dan Mr. Biden ke studio nih? 😅😅😅😅😅,,,Netral,,Netral
ariesamdr,"""Ini adalah kecurangan besar dinegara kita."" Kalimat yang akan selalu diucapkan oleh pihak yang kalah.",,,Positif,,Positif
abeng_harahap,kalo kalah..pasti dianggap curang..,,,Positif,,Positif
neynenii,Ke liat pemilu di indonesia,,,Netral,,Netral
gunturuca,apakah trump akan jadi mentri pertahanan AS?,,,Netral,,Netral
la.ng_,@hibatullahhibatullah km kok banyk tanya yah,,,Netral,,Netral
emel.ex,Di tvone menang trump,,,Netral,,Netral
vika_fatra,Liat ini udah kek nonton film Hollywood,,,Netral,,Netral
anisajulianti07_,@ekyazharii Check it please beb,,,Netral,,Netral
brian.ew,Siap perang nie 😎 ... Ay nonton aja,,,Negatif,,Negatif
dianto_rusdian,Harusnya Trump yg menang,,,Negatif,,Negatif
sayapeppito,Apakah lbh baik ? Tentu tidak,,,Negatif,,Negatif
yunitafajarw,@anggirahareng_,,,Netral,,Netral
_iamfebbb,Semoga gak perang nuklir sama rusia ya bund,,,Negatif,,Negatif
ryan_firmansyah18,"Trump ga ada sadar ngomong gitu kali ya, pas terpilih kan dia juga curang",,,Positif,,Positif
jikalautelahdatang,Akankah yang ada di the simpsons benar benar terjadi di 2021?,,,Netral,,Netral
anisazulina,Pemenang Dr Globalis. Berharap lebih baik dari sebelumnya aja itu udah cukup 😌,,,Negatif,,Negatif
vinoardian.p27,Semoga bukan pemimpin boneka partai,,,Netral,,Netral
prasetyo_17.04,Coba pak anis d panggil yng masalah uang pemulihan covid malah buat infrastruktur,,,Netral,,Netral
alfitaalifdhiani,Wihh biden tenan,,,Positif,,Positif
octtaming,Biden ✊✊✊,,,Positif,,Positif
berry_minke,"Siap², USA the next kacung of rrc👏",,,Negatif,,Negatif
azzam_fatihah,Harapan baru untuk dunia.,,,Positif,,Positif
e_band,Ngundang Trump gak?? Kompor2in jg dong kak... Kayak byasanyaaa...,,,Netral,,Netral
christoforusryan,This movie based on true story.,,,Netral,,Netral
syamsulrizaltjk,"Siapapun presidennya Amerika,minumnya teh botol sosrooo😂😂😂",,,Netral,,Netral
fauzi_ysf,Beda di indonesia,,,Netral,,Netral
marry_albert,@novianfendys 😂😂😂taikk,,,Netral,,Netral
kimo_syen,apakah di amerika bakal ada ormas pensukung TRUMP yg bakal demo !? chaaaakkksss 🤣🤣,,,Netral,,Netral
hibatullahhibatullah,"Mba nana, boleh request pencapaian yg paling menonjol di Indonesia gk? Hasil apa gtu, yg sekiranya hasil yg memuaskan atau kebanggan hasil dari pemerintah untuk masyarakatnya hehe @najwashihab",,,Netral,,Netral
devylailya,@novianfendys wtf🤣🤣🤣,,,Netral,,Netral
ariff_fauziii,@larra2605 😅,,,Netral,,Netral
muchsin8,@rizumapoteato gk amanah itu,,,Netral,,Netral
muhammad.ihsand,"Semoga aja bapak trump turun jabatan, gua khawatir kalau bapak trump naik bakalan pecah perang dunia ke-3.!!!",,,Positif,,Positif
angang190,Petugas TPS nya yg mati berapa orang ?,,,Netral,,Netral
hendrajatmicka,"Congratulation Joe Biden ,,,, 👍😊❤️",,,Positif,,Positif
eko.4871,😮❤️,,,Positif,,Positif
devylailya,Berasa liat jokowi sama prabowo deh flasback cuy😢,,,Netral,,Netral
angang190,@novianfendys bank ke 😂,,,Netral,,Netral
seftianhernandez,Trump gak pantes jadi pemimpin kerjaanya mengadu domba umat manusia di dunia contoh nya sudah banyak kasus ibukota israel ama palestini jenral iran di bunuh orang trump yahudi gak pantas jadi pemipin sudah jelas dalam hadis hadis nabi tentang seseorang pemimpin yg beragama yahudi,,,Positif,,Positif
maulyris,"harusnya pinjem KPU Indonesia, pstii trump menang",,,Netral,,Netral
marcalais_fransisca,Mirip sama yg kemaren ga terima kalah,,,Netral,,Netral
icky_pransisto,A@@@@@a@aa@@a@aniesa_aly_18,,,Netral,,Netral
yoggahutomo,Mirip prabocor dlu,,,Netral,,Netral
mzladvocate,@sifa_aliefah 😀😀,,,Netral,,Netral
covid.1927,"Santai,gk jd presiden nanti bisa di angkat menhan kok..",,,Netral,,Netral
minirum79,🤣,,,Netral,,Netral
indrianni_des,"AS yg pemilu, yang deg-deg an nunggu hasilnya seluruh dunia",,,Netral,,Netral
yoelselvanic,De javu yak 🙃,,,Netral,,Netral
ronyrahmawanto,"Ternyata kakeknya biden orang indonesia gaes , bapak zainal abiden",,,Netral,,Netral
adhe_afiqah,😍😍,,,Positif,,Positif
maz_ipunk_06,L,,,Netral,,Netral
arief_hirawan,"Di negara lain (USA) kalo presidenya nga bagus lsngsung kalah,,, di kita dipaksakan sama konco2 biar aman penghasilan.😁😀",,,Netral,,Netral
fajril_akbar,"Joe biden, merupakan orang minang asli, dgn nama zainal abidin. yg merupakan pedagang sate pariaman, dan di panggil dgn sebutan ajo biden, zainal abidin/ajo biden merantau ke USA, disana dia memulai karir dagang sate, dan skrg dikenal dgn JOE BIDEN.",,,Netral,,Netral
adhe_afiqah,Pp,,,Netral,,Netral
pappoyy_2910,@gerrr.e1 :3,,,Netral,,Netral
johan_patrys,👋🏾👋🏾👋🏾,,,Netral,,Netral
bule201,"Hati” aja dunia semakin tua😊 blm tentu yg menurut kita baik kedepannya baik, buktinya yg sekarang 2 periode gmna? Ehh maaf yaa😊🙏",,,Netral,,Netral
silvan_adani,@heldarahelda dia dah dapat restu dari elit globalist wkwkw,,,Negatif,,Negatif
abigailmicheles,"78 tahun saat mulai menjabat, dan masa jabatan 4 tahun ke depan, dan jadi presiden tertua saat mulai menjabat. Wapres nya perempuan pula.. 😏😏. Melihat fakta fakta ini, kok jadi tetiba teringat dengan kejadian di negri sebelah saat ada presidennya yg di jegal di tengah jalan ya, saat saat dimana wapresnya juga perempuan.. Hahaaa. Semoga gak dilengserkan ditengah jalan ya Opa Bid.. 😄😄. Sekali lagi selamat memasuki Gedung Putih. 😊😊",,,Netral,,Netral
ulfiermd,Erdogan aja lah yg jadi press amrik,,,Netral,,Netral
vanovart_,Baca komen adalah moodboost ku❤️ @ditaindahsm,,,Netral,,Netral
andhika_pratama_irmansyah,ternyata semua negara hampir sama mba nana😅😅😅selalu ada yg tidak puass🔥🔥🔥,,,Netral,,Netral
herikhee_elang,Persis kayak di negeri ini,,,Netral,,Netral
pris_anang02,@raihan.re kk isok persis wkwk,,,Netral,,Netral
heldarahelda,@silvan_adani,,,Netral,,Netral
abrhmdieter,Take off the mask,,,Netral,,Netral
irfansyahputra751,Yess joe biden,,,Positif,,Positif
l_feey,Dmana mna klu kalah kok pasti bilang curang ya...hmmmm...,,,Netral,,Netral
